orig_gene,proc_gene
tbc1d25,tbc1d25
cfp,cfp
si:ch73-237c6.1,sich73237c6.1
ppardb,ppardb
mkrn4,mkrn4
fance,fance
rpl10a,rpl10a
si:ch211-163l21.11,sich211163l21.11
inavaa,inavaa
zgc:195245,zgc195245
AL929282.1,AL929282.1
si:ch211-163l21.7,sich211163l21.7
ELAPOR1,ELAPOR1
si:ch211-163l21.10,sich211163l21.10
mapk14a,mapk14a
srpk1a,srpk1a
lhfpl5b,lhfpl5b
cpne5a,cpne5a
dclre1b,dclre1b
adora1b,adora1b
zgc:110353,zgc110353
mmp9,mmp9
ZNF335,ZNF335
pimr142,pimr142
CR450805.1,CR450805.1
BX324132.2,BX324132.2
prok1,prok1
lamtor5,lamtor5
slc16a4,slc16a4
rbm15,rbm15
BX324132.3,BX324132.3
slc6a17,slc6a17
CR450738.1,CR450738.1
kcnc4,kcnc4
hspa1b,hspa1b
ahcyl1,ahcyl1
nfyal,nfyal
ngrn,ngrn
sort1b,sort1b
sypl2b,sypl2b
atxn7l2b,atxn7l2b
amigo1,amigo1
gnai3,gnai3
gpr61,gpr61
gnat2,gnat2
ampd2b,ampd2b
gstm.1,gstm.1
gstm.2,gstm.2
gstm.3,gstm.3
eps8l3b,eps8l3b
atp5pb,atp5pb
CR847543.2,CR847543.2
CR847543.1,CR847543.1
dnase1l1l,dnase1l1l
si:dkey-183p4.10,sidkey183p4.10
kcnq2a,kcnq2a
prex1,prex1
si:dkey-48j7.3,sidkey48j7.3
stk38a,stk38a
slc38a5a,slc38a5a
wasa,wasa
sema3ga,sema3ga
tspy,tspy
foxp3a,foxp3a
BX544876.1,BX544876.1
si:ch211-167b20.8,sich211167b20.8
suv39h1b,suv39h1b
tmem9,tmem9
cacna1sb,cacna1sb
BX544876.2,BX544876.2
taf10,taf10
efhd2,efhd2
opn7c,opn7c
tmem115,tmem115
rhoab,rhoab
sema3h,sema3h
si:dkey-72l14.4,sidkey72l14.4
si:dkey-72l14.3,sidkey72l14.3
xpc,xpc
arih2,arih2
impdh2,impdh2
dalrd3,dalrd3
celsr3,celsr3
CT027605.1,CT027605.1
CR847503.1,CR847503.1
wdr6,wdr6
slc26a6,slc26a6
slc26a6-1,slc26a6-1
mgll,mgll
prkar2aa,prkar2aa
CR847503.2,CR847503.2
naa80,naa80
hyal3,hyal3
si:dkey-20d21.12,sidkey20d21.12
amt,amt
ifrd2,ifrd2
CR450777.1,CR450777.1
zgc:136971,zgc136971
sema3bl,sema3bl
sema3b,sema3b
tmem51a,tmem51a
si:dkey-159f12.2,sidkey159f12.2
kazna,kazna
si:ch211-156j16.1,sich211156j16.1
prdm2a,prdm2a
rimkla,rimkla
zmynd12,zmynd12
slc16a1b,slc16a1b
CR376741.6,CR376741.6
CR376741.2,CR376741.2
CR376741.3,CR376741.3
CR376741.5,CR376741.5
CR376741.4,CR376741.4
CR376741.1,CR376741.1
si:ch211-254n4.3,sich211254n4.3
rhocb,rhocb
mov10b.2,mov10b.2
mov10b.1,mov10b.1
wnt2bb,wnt2bb
capza1b,capza1b
cttnbp2nlb,cttnbp2nlb
kcnd3,kcnd3
BX664742.2,BX664742.2
ddx20,ddx20
inka2,inka2
rap1aa,rap1aa
BX664742.1,BX664742.1
lmod1a,lmod1a
kdm5bb,kdm5bb
tuba8l,tuba8l
KLHL12,KLHL12
adipor1b,adipor1b
ptpn1,ptpn1
cebpb,cebpb
tmem189,tmem189
slc52a3,slc52a3
scrt2,scrt2
srxn1,srxn1
tcf15,tcf15
CU639397.1,CU639397.1
si:dkey-109a10.2,sidkey109a10.2
mc3r,mc3r
slc13a3,slc13a3
ocstamp,ocstamp
ccser1,ccser1
grid2,grid2
AL807792.1,AL807792.1
atoh1a,atoh1a
smarcad1a,smarcad1a
mpeg1.3,mpeg1.3
prf1.6,prf1.6
AL928845.1,AL928845.1
prf1.5,prf1.5
mpeg1.1,mpeg1.1
si:ch211-103n10.5,sich211103n10.5
tspan36,tspan36
mapk4,mapk4
slc20a2,slc20a2
hsd17b3,hsd17b3
CR376747.1,CR376747.1
ercc6l2,ercc6l2
ptch1,ptch1
fancc,fancc
aopep,aopep
dre-mir-24-3,dre-mir-24-3
dre-mir-27b,dre-mir-27b
dock8,dock8
CT027611.1,CT027611.1
cbwd,cbwd
foxd5,foxd5
pgm5,pgm5
BCR,BCR
specc1la,specc1la
adora2aa,adora2aa
upb1,upb1
gucd1,gucd1
snrpd3,snrpd3
p2rx4b,p2rx4b
p2rx7,p2rx7
BX640478.1,BX640478.1
tas2r200.1,tas2r200.1
gstt1a,gstt1a
mmp11a,mmp11a
derl3,derl3
smarcb1a,smarcb1a
RALGDS,RALGDS
ptgesl,ptgesl
odf2b,odf2b
snrnp200,snrnp200
slc20a1a,slc20a1a
vgll4l,vgll4l
syn1,syn1
unm-hu7912,unm-hu7912
gadd45ga,gadd45ga
creb3l3l,creb3l3l
nim1k,nim1k
znf131,znf131
selenop,selenop
AL935153.1,AL935153.1
ghra,ghra
fbxo4,fbxo4
C8H5orf51,C8H5orf51
oxct1a,oxct1a
plcxd3,plcxd3
c7a,c7a
rgs7bpa,rgs7bpa
RNF180,RNF180
htr1aa,htr1aa
ipo11,ipo11
lipg,lipg
mthfd2l,mthfd2l
epgn,epgn
BX545917.5,BX545917.5
BX545917.6,BX545917.6
BX545917.7,BX545917.7
BX545917.4,BX545917.4
BX545917.1,BX545917.1
si:dkey-164f24.2,sidkey164f24.2
RFESD,RFESD
ncs1b,ncs1b
hmcn2,hmcn2
hmcn2-1,hmcn2-1
CR457445.1,CR457445.1
zgc:194839,zgc194839
si:dkey-56i24.1,sidkey56i24.1
ralgps1,ralgps1
angptl2b,angptl2b
si:dkey-191c17.2,sidkey191c17.2
zbtb34,zbtb34
lmx1bb,lmx1bb
CR376762.1,CR376762.1
mvb12bb,mvb12bb
CR407561.2,CR407561.2
CR407561.1,CR407561.1
pbx3b,pbx3b
BX511073.1,BX511073.1
gapvd1,gapvd1
BX005399.13,BX005399.13
BX005399.1,BX005399.1
BX005399.4,BX005399.4
BX247865.2,BX247865.2
BX247865.3,BX247865.3
CABZ01052743.1,CABZ01052743.1
hpdb,hpdb
setd1bb,setd1bb
CABZ01049825.1,CABZ01049825.1
BX005361.2,BX005361.2
BX897670.1,BX897670.1
si:dkeyp-14d3.1,sidkeyp14d3.1
BX322651.1,BX322651.1
BX322622.1,BX322622.1
slc15a4,slc15a4
glt1d1,glt1d1
TMEM132D,TMEM132D
CT583723.2,CT583723.2
si:dkey-33b17.3,sidkey33b17.3
mhc2b,mhc2b
zgc:103700,zgc103700
FO744840.1,FO744840.1
mhc2bl,mhc2bl
si:zfos-2070c2.1,sizfos2070c2.1
si:busm1-194e12.8,sibusm1194e12.8
mhc2dab,mhc2dab
mhc2a,mhc2a
slc7a4,slc7a4
CU694380.2,CU694380.2
CU694380.1,CU694380.1
ccdc157,ccdc157
sf3a1,sf3a1
pold2,pold2
pqbp1,pqbp1
gpkow,gpkow
magixb,magixb
iqsec2b,iqsec2b
CR450740.1,CR450740.1
kdm5c,kdm5c
renbp,renbp
si:ch211-218o21.4,sich211218o21.4
zgc:162200,zgc162200
ren,ren
csf1b,csf1b
rbm39b,rbm39b
rh50,rh50
slc12a5b,slc12a5b
CR450833.1,CR450833.1
CR450833.2,CR450833.2
eif2d,eif2d
mapkapk2b,mapkapk2b
fmodb,fmodb
CR450833.3,CR450833.3
or135-1,or135-1
adrb3a,adrb3a
npm2a,npm2a
got1l1,got1l1
prlhr2a,prlhr2a
rab11fip1a,rab11fip1a
adgra2,adgra2
pdlim2,pdlim2
sorbs3,sorbs3
nkx6.3,nkx6.3
inpp5l,inpp5l
foxb2,foxb2
rfk,rfk
si:ch211-198d23.1,sich211198d23.1
CR628410.1,CR628410.1
pcsk5b,pcsk5b
CR392001.1,CR392001.1
CR392001.2,CR392001.2
CR392001.3,CR392001.3
CR392001.4,CR392001.4
lzts1,lzts1
msi1,msi1
si:dkey-63d15.12,sidkey63d15.12
TMEM233,TMEM233
prkab1b,prkab1b
pla2g1b,pla2g1b
asgrl1,asgrl1
si:ch211-170d8.8,sich211170d8.8
cox6a1,cox6a1
hps4,hps4
si:ch211-170d8.2,sich211170d8.2
hnf1a,hnf1a
zgc:162025,zgc162025
ftr98,ftr98
zgc:174931,zgc174931
unc119.1,unc119.1
mlec,mlec
cabp1a,cabp1a
asphd2,asphd2
ggt5a,ggt5a
ggt1a,ggt1a
lrrc75ba,lrrc75ba
CR388077.1,CR388077.1
gpx8,gpx8
anapc5,anapc5
rnf34a,rnf34a
kdm2ba,kdm2ba
orai1a,orai1a
aplnra,aplnra
tbc1d10aa,tbc1d10aa
myl7,myl7
gck,gck
CABZ01044746.1,CABZ01044746.1
NPC1L1,NPC1L1
izumo1,izumo1
dusp2,dusp2
adra2b,adra2b
gpat2,gpat2
fahd2a,fahd2a
zgc:152830,zgc152830
rnf10,rnf10
pop5,pop5
olfml2a,olfml2a
si:ch211-152p23.2,sich211152p23.2
arpc5la,arpc5la
golga1,golga1
BX005462.2,BX005462.2
si:ch211-158d24.2,sich211158d24.2
si:ch211-158d24.4,sich211158d24.4
BX469918.1,BX469918.1
gfra2a,gfra2a
BX119954.1,BX119954.1
dok2,dok2
kazald3,kazald3
crybb2,crybb2
si:ch73-138n13.1,sich73138n13.1
zgc:194007,zgc194007
kcnip3a,kcnip3a
CU914617.1,CU914617.1
slc23a2,slc23a2
rassf2a,rassf2a
prnpa,prnpa
ccdc92,ccdc92
rflna,rflna
ncor2,ncor2
ep400,ep400
ulk1a,ulk1a
adgrd1,adgrd1
AL808129.2,AL808129.2
AL808129.1,AL808129.1
rimbp2,rimbp2
stx2b,stx2b
piwil1,piwil1
fzd10,fzd10
CU914776.1,CU914776.1
CU914776.2,CU914776.2
si:busm1-228j01.6,sibusm1228j01.6
si:dkey-56i24.1-1,sidkey56i24.1-1
mhc1laa,mhc1laa
mhc1lba,mhc1lba
si:ch73-211l2.3,sich73211l2.3
si:dkey-220o5.5,sidkey220o5.5
rsph14,rsph14
bag4,bag4
lsm1,lsm1
grk5l,grk5l
star,star
elmod3,elmod3
si:ch1073-459j12.1,sich1073459j12.1
FO082780.1,FO082780.1
cacna1fa,cacna1fa
praf2,praf2
timm17b,timm17b
CRAT,CRAT
si:ch211-163b2.4,sich211163b2.4
BX005065.1,BX005065.1
CR376751.1,CR376751.1
adamts13,adamts13
ubap2b,ubap2b
pabpc1l,pabpc1l
chmp4bb,chmp4bb
tti2,tti2
mak16,mak16
ywhabb,ywhabb
BX088696.2,BX088696.2
SLC18A1,SLC18A1
ppiaa,ppiaa
ogdha,ogdha
CU137648.1,CU137648.1
adam9,adam9
nudt18,nudt18
fam160b2,fam160b2
si:ch211-119d14.2,sich211119d14.2
si:ch211-119d14.3,sich211119d14.3
pimr188,pimr188
CR354402.1,CR354402.1
mtor,mtor
angptl7,angptl7
si:dkey-75a21.2,sidkey75a21.2
qars1,qars1
ogg1,ogg1
si:ch211-196g2.4,sich211196g2.4
sult1st7,sult1st7
sult1st9,sult1st9
sult1st1,sult1st1
sult1st2,sult1st2
pimr187,pimr187
pimr186,pimr186
sult1st3,sult1st3
tas1r2.2,tas1r2.2
tas1r2.2-1,tas1r2.2-1
her3,her3
gpr153,gpr153
acot7,acot7
hes2.2,hes2.2
hes2.1,hes2.1
espn,espn
arhgef16,arhgef16
ybx1,ybx1
ppih,ppih
CR792439.1,CR792439.1
si:dkeyp-100a1.6,sidkeyp100a1.6
pimr189,pimr189
mthfr,mthfr
pex10,pex10
plch2a,plch2a
si:ch211-251b21.1,sich211251b21.1
dpp9,dpp9
CU499311.1,CU499311.1
si:ch211-243p7.3,sich211243p7.3
kank3,kank3
ndufa7,ndufa7
pimr185,pimr185
si:dkeyp-104h9.5,sidkeyp104h9.5
plod1a,plod1a
mfn2,mfn2
CU571079.1,CU571079.1
si:ch211-263k4.2,sich211263k4.2
CR381598.1,CR381598.1
si:ch211-263k4.2-1,sich211263k4.2-1
BX649478.1,BX649478.1
si:ch211-215j19.12,sich211215j19.12
nppal,nppal
nppb,nppb
nppa,nppa
clcn6,clcn6
pimr183,pimr183
pimr182,pimr182
BX323876.2,BX323876.2
pimr180,pimr180
pimr184,pimr184
BX323556.1,BX323556.1
tprg1l,tprg1l
wrap73,wrap73
tp73,tp73
rer1,rer1
aak1a,aak1a
ddx51,ddx51
zgc:56525,zgc56525
rad21l1,rad21l1
CT737131.1,CT737131.1
snpha,snpha
fkbp1aa,fkbp1aa
zgc:171501,zgc171501
fam110a,fam110a
prickle3,prickle3
plp2,plp2
si:ch211-194e1.7,sich211194e1.7
BX537103.1,BX537103.1
sypb,sypb
nfu1,nfu1
opn7d,opn7d
rasef,rasef
frmd3,frmd3
gkap1,gkap1
C8H9orf64,C8H9orf64
hnrnpk,hnrnpk
rmi1,rmi1
ntrk2a,ntrk2a
agtpbp1,agtpbp1
naa35,naa35
gfpt1,gfpt1
antxr1a,antxr1a
si:ch73-132k15.2,sich73132k15.2
hp-1,hp-1
entpd4,entpd4
slc25a37,slc25a37
nkx3-1,nkx3-1
nkx2.7,nkx2.7
stc1,stc1
ido1,ido1
rhobtb2a,rhobtb2a
CABZ01060030.2,CABZ01060030.2
PEBP4,PEBP4
egr3,egr3
bin3,bin3
acsl2,acsl2
FO704819.1,FO704819.1
b2ml,b2ml
ENSDARG00000007359,ENSDARG00000007359
CR855300.1,CR855300.1
rab7b,rab7b
si:dkey-32e23.4,sidkey32e23.4
CR855300.2,CR855300.2
DISP3,DISP3
bmp1a,bmp1a
kansl3,kansl3
si:ch211-198o12.4,sich211198o12.4
chmp7,chmp7
lgi3,lgi3
fgfr1a,fgfr1a
ankrd39,ankrd39
kctd9a,kctd9a
npy8br,npy8br
klhl22,klhl22
tbx16,tbx16
si:ch73-313l22.2,sich73313l22.2
cabin1,cabin1
cep78,cep78
gna14a,gna14a
vps13a,vps13a
tcf7l1b,tcf7l1b
FQ790367.1,FQ790367.1
ube2d4,ube2d4
dbnlb,dbnlb
arid5a,arid5a
COX5B,COX5B
gins4,gins4
zgc:77112,zgc77112
phyhip,phyhip
FO704661.1,FO704661.1
RNF122,RNF122
si:ch1073-392o20.2,sich1073392o20.2
stambpb,stambpb
si:ch73-199g24.2,sich73199g24.2
CR847897.1,CR847897.1
ccn1l2,ccn1l2
si:dkey-90l8.3,sidkey90l8.3
bcl2l16,bcl2l16
tubb2b,tubb2b
fgf17,fgf17
adgrd2,adgrd2
nr5a1a,nr5a1a
nr6a1a,nr6a1a
dre-mir-181b-2,dre-mir-181b-2
nadka,nadka
nadka-1,nadka-1
wdr46,wdr46
b3galt4,b3galt4
nr2c2,nr2c2
mrps25,mrps25
rbsn,rbsn
sult1st4,sult1st4
gabrd,gabrd
cacna1db,cacna1db
gnb1a,gnb1a
BICD2,BICD2
dcp1a,dcp1a
cacna1db-1,cacna1db-1
cacna1db-2,cacna1db-2
cacna1db-3,cacna1db-3
chdh,chdh
CU638702.1,CU638702.1
actr8,actr8
selenok,selenok
parapinopsina,parapinopsina
CACNA2D3,CACNA2D3
lrtm1,lrtm1
wnt5a,wnt5a
tlr9,tlr9
apeh,apeh
BSN,BSN
CABZ01090219.1,CABZ01090219.1
mib2,mib2
ubiad1,ubiad1
MMP23B,MMP23B
cdk11b,cdk11b
SLC35E2B,SLC35E2B
CABZ01079663.1,CABZ01079663.1
CABZ01066578.1,CABZ01066578.1
magi1a,magi1a
rho,rho
prickle2a,prickle2a
CABZ01085594.1,CABZ01085594.1
brpf1,brpf1
FO904970.1,FO904970.1
creld1b,creld1b
mbd4,mbd4
trh,trh
TMCC1,TMCC1
plxnd1,plxnd1
exorh,exorh
CABZ01111555.1,CABZ01111555.1
si:ch1073-209e23.1,sich1073209e23.1
grem1b,grem1b
arhgap11a,arhgap11a
CU655844.1,CU655844.1
actc1b,actc1b
zgc:77287,zgc77287
klhdc2,klhdc2
CABZ01083778.1,CABZ01083778.1
LO018437.2,LO018437.2
LO018437.1,LO018437.1
BX511111.3,BX511111.3
BX511111.1,BX511111.1
BX511111.2,BX511111.2
si:rp71-62i8.1,sirp7162i8.1
zgc:194887,zgc194887
chrm5a,chrm5a
C17H14orf28,C17H14orf28
KLHL28,KLHL28
CABZ01118767.1,CABZ01118767.1
CABZ01079748.1,CABZ01079748.1
soul3,soul3
fancm,fancm
slc25a47b,slc25a47b
wars1,wars1
CABZ01102109.1,CABZ01102109.1
CABZ01085623.1,CABZ01085623.1
CABZ01085626.1,CABZ01085626.1
wdr20a,wdr20a
CABZ01078858.1,CABZ01078858.1
dync1h1,dync1h1
ppp2r5ca,ppp2r5ca
cyp1c2,cyp1c2
gchfr,gchfr
dnajc17,dnajc17
CABZ01060373.1,CABZ01060373.1
adss1,adss1
siva1,siva1
zbtb42,zbtb42
LO018430.2,LO018430.2
akt1,akt1
LO018432.1,LO018432.1
srp14,srp14
xgb,xgb
CABZ01086293.1,CABZ01086293.1
CABZ01063203.1,CABZ01063203.1
spint1a,spint1a
zgc:162989,zgc162989
zfyve19,zfyve19
bub1bb,bub1bb
pak6a,pak6a
PLCB2,PLCB2
CABZ01058452.1,CABZ01058452.1
ccdc9b,ccdc9b
si:dkey-248g15.3,sidkey248g15.3
zp3.2,zp3.2
zp3,zp3
zp3.2-1,zp3.2-1
ptpn21,ptpn21
spata7,spata7
kcnk10b,kcnk10b
gpr65,gpr65
bdkrb1,bdkrb1
C17H14orf132,C17H14orf132
CR853296.2,CR853296.2
zgc:136872,zgc136872
tmem151bb,tmem151bb
WSCD1,WSCD1
sntg2,sntg2
PLCB4,PLCB4
PLCB1,PLCB1
tmx4,tmx4
hao1,hao1
bmp2a,bmp2a
gdf3,gdf3
napba,napba
mcm8,mcm8
crls1,crls1
klhl10a,klhl10a
si:zfos-364h11.2,sizfos364h11.2
si:zfos-364h11.2-1,sizfos364h11.2-1
cdc5l,cdc5l
supt3h,supt3h
runx2a,runx2a
clic5a,clic5a
enpp4,enpp4
fam167aa,fam167aa
CU571310.1,CU571310.1
xkr6a,xkr6a
si:dkey-100n19.2,sidkey100n19.2
rp1l1a,rp1l1a
si:ch73-340m8.2,sich73340m8.2
fndc4b,fndc4b
gckr,gckr
znf513b,znf513b
zgc:194275,zgc194275
ephx2,ephx2
chrna2a,chrna2a
ptk2ba,ptk2ba
BX000363.1,BX000363.1
dusp23b,dusp23b
oct2,oct2
txlnbb,txlnbb
CR628323.2,CR628323.2
hivep2b,hivep2b
fuca2,fuca2
coq8ab,coq8ab
dnajc5gb,dnajc5gb
TP53I3,TP53I3
cenpo,cenpo
slc5a6b,slc5a6b
ANKRD66,ANKRD66
adgrf3a,adgrf3a
si:ch211-189e2.3,sich211189e2.3
BX005321.1,BX005321.1
smc6,smc6
vsnl1b,vsnl1b
afg1la,afg1la
foxo3a,foxo3a
ccdc162,ccdc162
si:ch73-242m19.1,sich73242m19.1
zbtb24,zbtb24
zgc:172341,zgc172341
UST,UST
sash1b,sash1b
SAMD5,SAMD5
stxbp5b,stxbp5b
CABZ01057751.1,CABZ01057751.1
rab32b,rab32b
grm1b,grm1b
si:ch211-278p9.1,sich211278p9.1
si:ch211-278p9.2,sich211278p9.2
si:ch211-278p9.3,sich211278p9.3
BX296541.1,BX296541.1
klhl10b.1,klhl10b.1
shprh,shprh
si:dkeyp-110a12.4,sidkeyp110a12.4
fbxo30a,fbxo30a
BX511121.1,BX511121.1
stx11a,stx11a
BX088649.1,BX088649.1
akap12a,akap12a
zbtb2a,zbtb2a
rmnd1,rmnd1
ccdc170,ccdc170
syne1b,syne1b
BX927406.1,BX927406.1
myct1b,myct1b
tulp4b,tulp4b
slc18b1,slc18b1
ahi1,ahi1
si:ch211-236p5.2,sich211236p5.2
si:ch211-236p5.3,sich211236p5.3
lft2,lft2
cdc42bpaa,cdc42bpaa
FO818681.1,FO818681.1
fzd3b,fzd3b
CU462878.1,CU462878.1
CU462878.3,CU462878.3
CU462878.2,CU462878.2
ctbp2a,ctbp2a
tex36,tex36
edrf1,edrf1
BX323450.1,BX323450.1
tonsl,tonsl
nkl.4,nkl.4
nkl.3,nkl.3
nkl.1,nkl.1
psmc1a,psmc1a
zranb1b,zranb1b
akap6,akap6
NPAS3,NPAS3
CU855685.1,CU855685.1
egln3,egln3
sptssa,sptssa
eapp,eapp
snx6,snx6
cfl2,cfl2
baz1a,baz1a
baz1a-1,baz1a-1
zgc:109986,zgc109986
srp54,srp54
sec23a,sec23a
BX088587.1,BX088587.1
clec14a,clec14a
sstr1a,sstr1a
ttc6,ttc6
foxa1,foxa1
mipol1,mipol1
tyro3,tyro3
mgaa,mgaa
mapkbp1,mapkbp1
jmjd7,jmjd7
tbpl2,tbpl2
ATG14,ATG14
fbxo34,fbxo34
pimr177,pimr177
lgals3b,lgals3b
FQ312017.2,FQ312017.2
dact1,dact1
si:ch211-185a18.2,sich211185a18.2
irf2bpl,irf2bpl
timm9,timm9
FP102895.1,FP102895.1
arid4a,arid4a
FP102895.3,FP102895.3
CU076099.3,CU076099.3
CU076099.1,CU076099.1
CU076099.2,CU076099.2
psma3,psma3
adpgk2,adpgk2
hnrnpua,hnrnpua
efcab2,efcab2
kif26ba,kif26ba
smyd3,smyd3
tfb2m,tfb2m
cnsta,cnsta
sccpdha.2,sccpdha.2
sccpdha.1,sccpdha.1
kif28,kif28
si:rp71-84d9.1,sirp7184d9.1
ahctf1,ahctf1
pimr175,pimr175
snap25b,snap25b
ankef1b,ankef1b
khk,khk
emilin1b,emilin1b
gpn1,gpn1
stmn4l,stmn4l
il17a/f1,il17af1
lrrc57,lrrc57
brms1la,brms1la
ralgapa1,ralgapa1
BX649530.2,BX649530.2
INSM2,INSM2
nfkbiab,nfkbiab
psma6a,psma6a
prorp,prorp
ppp2r3c,ppp2r3c
fbxo33,fbxo33
mia2,mia2
gemin2,gemin2
pnn,pnn
FP017295.1,FP017295.1
lrfn5a,lrfn5a
BX005443.1,BX005443.1
BX004996.1,BX004996.1
ccdc175,ccdc175
jkamp,jkamp
gpr135,gpr135
daam1a,daam1a
sdsl,sdsl
ppp1r13ba,ppp1r13ba
ptp4a2a,ptp4a2a
CU694317.1,CU694317.1
cx28.6,cx28.6
si:ch73-305o9.3,sich73305o9.3
si:ch211-266o15.1,sich211266o15.1
rtraf,rtraf
nid2a,nid2a
CR774184.1,CR774184.1
ptger2a,ptger2a
txndc16,txndc16
gpr137c,gpr137c
ero1a,ero1a
samd4a,samd4a
CR387921.1,CR387921.1
gch1,gch1
wdhd1,wdhd1
CU464134.1,CU464134.1
socs4,socs4
gnpnat1,gnpnat1
styx,styx
ros1,ros1
si:ch211-270g19.5,sich211270g19.5
si:ch211-266g18.6,sich211266g18.6
cx40.8,cx40.8
CU306817.1,CU306817.1
fabp7a,fabp7a
si:ch211-266g18.10,sich211266g18.10
fyna,fyna
marcksb,marcksb
col10a1a,col10a1a
bach2a,bach2a
si:ch211-266g18.9,sich211266g18.9
fhl5,fhl5
fut9a,fut9a
manea,manea
cx52.7,cx52.7
ankrd6a,ankrd6a
rragd,rragd
gabrr2a,gabrr2a
CR759878.1,CR759878.1
syne3,syne3
CR450701.1,CR450701.1
clmn,clmn
si:ch73-204p21.2,sich73204p21.2
map7a,map7a
znf395a,znf395a
CT954240.1,CT954240.1
pnoca,pnoca
kif13ba,kif13ba
hmbox1a,hmbox1a
kcnk13a,kcnk13a
tdp1,tdp1
efcab11,efcab11
BX927159.1,BX927159.1
foxn3,foxn3
ston2,ston2
dio2,dio2
nrxn3a,nrxn3a
adck1,adck1
slirp,slirp
alkbh1,alkbh1
sptlc2a,sptlc2a
ism2a,ism2a
CU855697.1,CU855697.1
ccdc85ca,ccdc85ca
hhipl1,hhipl1
setd3,setd3
bcl11ba,bcl11ba
CU467823.1,CU467823.1
vrk1,vrk1
si:dkey-288a3.2,sidkey288a3.2
ak7b,ak7b
galcb,galcb
flrt2-1,flrt2-1
gsc,gsc
AL772219.1,AL772219.1
dicer1,dicer1
kif11,kif11
slc22a15,slc22a15
CU571091.1,CU571091.1
cyp26c1,cyp26c1
reep3a,reep3a
rgs7a,rgs7a
grem2a,grem2a
fmn2a,fmn2a
chrm3a,chrm3a
ryr2b,ryr2b
actn2b,actn2b
p4ha1b,p4ha1b
si:ch211-248a14.8,sich211248a14.8
ecd,ecd
gnrh3,gnrh3
mgmt,mgmt
ebf3b,ebf3b
bnip4,bnip4
smndc1,smndc1
add3b,add3b
BX005375.1,BX005375.1
sorcs3b,sorcs3b
neurl1ab,neurl1ab
sh3pxd2ab,sh3pxd2ab
zgc:162183,zgc162183
si:ch73-288o11.4,sich73288o11.4
si:ch73-288o11.5,sich73288o11.5
si:ch73-306e8.2,sich73306e8.2
npy4r,npy4r
slc16a9a,slc16a9a
ccdc6a,ccdc6a
ank3a,ank3a
cdk1,cdk1
tmem26a,tmem26a
phyhipla,phyhipla
bicc1a,bicc1a
ube2d1a,ube2d1a
vsx1,vsx1
entpd6,entpd6
pygb,pygb
abhd12,abhd12
hspa12a,hspa12a
eno4,eno4
shtn1,shtn1
atp6v1ba,atp6v1ba
vax1,vax1
pla2g4f.1,pla2g4f.1
pla2g4f.2,pla2g4f.2
chst15,chst15
BX927351.1,BX927351.1
gpr26,gpr26
ikzf5,ikzf5
hmx2,hmx2
hmx3a,hmx3a
si:ch211-208g24.8,sich211208g24.8
cuzd1.2,cuzd1.2
cuzd1.1,cuzd1.1
plekha1a,plekha1a
htra1a,htra1a
crip3,crip3
slc22a7b.3,slc22a7b.3
slc22a7b.2,slc22a7b.2
slc22a7b.1,slc22a7b.1
zmp:0000001102,zmp0000001102
ttbk1b,ttbk1b
nphp1,nphp1
malb,malb
mrps5,mrps5
slc8a1b,slc8a1b
CU104709.1,CU104709.1
BX511218.1,BX511218.1
edaradd,edaradd
si:ch211-125o16.4,sich211125o16.4
BX511245.1,BX511245.1
exo1,exo1
yipf4,yipf4
birc6,birc6
birc6-as2,birc6-as2
ttc27,ttc27
BX511309.1,BX511309.1
ltbp1,ltbp1
rasgrp3,rasgrp3
fam98a,fam98a
AL935174.6,AL935174.6
AL935174.3,AL935174.3
AL935174.4,AL935174.4
fgfbp3,fgfbp3
ppp1r3ca,ppp1r3ca
si:ch211-149k12.3,sich211149k12.3
pcgf5a,pcgf5a
ankrd1a,ankrd1a
kif20ba,kif20ba
htr7a,htr7a
zgc:65997,zgc65997
pank1a,pank1a
slc16a12a,slc16a12a
ifit16,ifit16
ifit15,ifit15
ifit14,ifit14
fas,fas
ptena,ptena
papss2a,papss2a
minpp1a,minpp1a
SGMS1,SGMS1
kcnk18,kcnk18
slc18a2,slc18a2
pdzd8,pdzd8
pex13,pex13
si:ch211-189k9.2,sich211189k9.2
xpo1b,xpo1b
si:ch211-63b16.3,sich21163b16.3
si:ch211-63b16.4,sich21163b16.4
b3gnt2b,b3gnt2b
ehbp1,ehbp1
BX649529.1,BX649529.1
otx1,otx1
wdpcp,wdpcp
mdh1ab,mdh1ab
ugp2b,ugp2b
peli1b,peli1b
abch1,abch1
aftphb,aftphb
rlf,rlf
ENSDARG00000094627,ENSDARG00000094627
zmpste24,zmpste24
atp5if1b,atp5if1b
rpl13a,rpl13a
CR626962.1,CR626962.1
commd9,commd9
thumpd2,thumpd2
map4k3b,map4k3b
arhgef33,arhgef33
morn2,morn2
znf593,znf593
selenon,selenon
si:ch211-15d5.11,sich21115d5.11
si:ch211-15d5.12,sich21115d5.12
mtfr1l,mtfr1l
stac,stac
si:dkey-74h17.3,sidkey74h17.3
CR388164.3,CR388164.3
CR388164.2,CR388164.2
spdya,spdya
trmt61b,trmt61b
wdr43,wdr43
CR388164.1,CR388164.1
cx34.4,cx34.4
cx35.4,cx35.4
hmgcl,hmgcl
zbtb8a,zbtb8a
gale,gale
