gene	wt3-4	wt5-6	wt7-9	wt10-12	wt14-21	wt24-34	wt36-46	wt48-58	wt60-70	wt72-82	wt84-94	wt96-106	wt108-118	wt120
si:zfos-169g10.3	273.895691892185	499.414593673564	2155.64739224774	4285.09129322138	41866.1630182135	39422.5861473194	28223.5024042408	36637.3700405911	20966.9437478293	22444.6858337788	24943.8540199917	23446.0741570838	34215.0689042129	13024.1606351834
si:zfos-1714f5.3	23.2197916026441	133.311486864888	181.613477876744	61.4301078531018	333.129802223729	417.743589988046	331.31701525607	396.396637245846	285.266234127838	387.520657863575	506.572756447041	277.384182783941	699.414161847388	167.110196440241
si:zfos-1714f5.4	0	0.35778175313059	3.22435340468724	0	1.12993790925726	1.92515742228585	5.24168989374045	10.351966873706	0	0	0	0	0	0
si:zfos-1897c11.1	2.18676418201824	0.774293457220286	5.53556432820343	2.25937641211026	7.98634447586638	25.4803132072669	14.5299091544884	18.1686848574682	13.7165196565545	24.787031594391	48.7430890892894	43.7823542078931	67.6712173034166	31.7260014790928
si:zfos-2070c2.3	0	0	3.56888956164054	6.00789394295147	1.59906144738527	1.08296076810658	0	5.57413600891862	0	0	0	1.21506682867558	0.547642643023972	1.86240910704782
si:zfos-2131b9.2	0	3.20345900995395	3.18471337579618	4.09542908344973	0	0	0	0	0	0	0	0	0	0
si:zfos-2326c3.2	91.8554132183779	87.525357638192	307.515725849697	805.597729206065	2781.19311298312	3644.56195234019	3480.8347330879	3460.56019219726	2346.91655388155	3147.97847993631	2831.50114431854	2901.02497215273	3944.96931665418	1489.44926609958
si:zfos-2330d3.1	6.54401366717432	12.6212904931809	0	2.33481204763017	207.868608582908	862.516187540619	324.86628432119	233.33010227142	285.362173395177	520.902558823909	366.958119863939	502.221764592621	553.257127742186	452.744211955405
si:zfos-2330d3.3	1.41522785168412	13.0816830972101	14.9002934187898	6.36989649470486	169.371914755774	388.048759024056	684.036193694428	1161.95660500091	826.327021074721	1170.89803559436	934.097375212531	832.795943075068	1065.90730667066	670.506617186642
si:zfos-323e3.4	8.94737683325011	29.8826659179393	36.4233460948724	26.8856750878601	264.7951907468	768.932353547621	707.909259728703	846.411781425476	557.012330300581	437.098389287877	435.094323768703	498.965450172253	744.378174981543	214.357563306917
si:zfos-364h11.2	2.66264644405491	6.15432566802048	23.3392589019211	30.4634560197996	122.342813837478	78.0711035275955	161.503569254758	197.626278118464	102.669717072811	144.753575587156	258.468997277608	273.713731698052	343.014310263714	140.504758892379
si:zfos-411a11.2	8.65727918657703	2.43776115542278	0	0	21.2414180248833	34.7721738254731	42.7876714360728	71.7295404596107	31.986089042986	129.113050362209	222.422538156109	469.151936903051	515.145108060775	161.148503976981
si:zfos-451d2.2	0	2.0571898786258	0.532736668264877	0	1.15469051679673	0.477623346229164	19.3934029939226	8.19089366396513	3.32477890338987	15.7047608874134	14.5419425667611	19.7666652983384	30.9615355254341	3.13272175347524
si:zfos-452g4.1	211.015368648459	106.378904263439	150.891229313273	280.905596081536	975.721485432359	1662.60121152874	1755.63252508181	2638.39976813941	1766.3279646438	1833.64371136373	1399.87469727078	1436.86921405963	2065.09164473973	1017.22019630687
si:zfos-464b6.2	161.61144146935	115.782519547399	123.670334045977	47.4556929808827	908.323451535894	1707.67810826638	1140.62468070046	1607.71929785735	875.4473903068	1631.36067161895	1721.02747138567	2144.95258698876	2467.4011943689	1046.68954280505
si:zfos-741a10.3	0	1.34264232008593	11.5695776948586	36.2935738661716	501.477061413697	439.513274883834	535.022920670352	838.603771472782	752.669277105957	812.171810076423	901.720687557239	1153.46359470862	1125.28779307917	568.218081134875
si:zfos-754c12.2	0	1.1671335200747	0.580012760280726	3.43320003132618	1.02840588441501	15.1037365005128	1.23031496062992	0.727431439586819	0	0.638814360546825	0	0	0	0
si:zfos-80g12.1	237.989769610218	130.65097190961	359.300590954022	460.87274642376	973.513676836884	2631.83802453222	5209.47945720574	9306.30799696787	8990.50367329425	8819.32741266001	5330.30967033891	4395.60240353653	6385.58016848994	3049.2389355954
si:zfos-905g2.1	2180.85996760841	5418.17013883194	15023.1251459037	5892.36854670005	3930.91411299294	3332.72812495071	2512.41542195938	2238.26054006879	1211.30016362542	1597.70735654404	1290.49040675805	1648.60055888628	1952.80224695114	823.80068577459
si:zfos-911d5.4	0	0.757977715455165	8.88037906271419	2.42189392104626	0.361925443358668	0	0	0	7.41405701149536	8.62831171573759	0.790326404805185	12.0341189779334	15.9824942415715	18.7441946278836
si:zfos-943e10.1	3569.71758667061	9312.239790585	11810.8051656907	4597.60151741884	14560.4275401561	19061.556348344	23938.3639133363	25230.0077154011	14587.4626426938	13911.3472236131	12932.0351989889	11607.7364956232	17609.5182104738	5946.80732628404
siae	95.3833097517494	75.5637415440204	70.0195507210071	125.895589488582	1071.82929493541	1063.21967873726	647.496019892888	1146.17177132629	780.086867674505	1302.30762716244	1459.00278035575	1810.24392112458	2218.06957205946	673.725028872431
siah1	627.377508864106	1883.18112379613	5174.75028040544	2615.19416103321	9589.03224385311	18262.1277598324	22975.1625232947	35332.968594571	18262.6711709221	22450.200341968	15350.4321491359	15108.4536405868	19398.5417419649	6773.69754036715
siah2l	402.02795106506	341.518903542326	718.954326192752	860.109135433148	4102.55453545044	4475.80868603713	6227.25047767281	11690.0584282625	9756.05856740684	12942.9021459059	8060.15912628088	7435.39015636408	11474.995848968	5282.17487850429
sid1	30.7581765807053	184.457919722915	26.0597047434834	5.3949171430282	6.56980280671258	4.67698190244158	2.61073883909146	9.66001800648225	24.0855112864662	11.789775650969	86.5839189300016	59.9996262856921	39.5376735385913	36.3972605868278
sidt2	219.985557146419	300.205958509971	414.792860448207	624.293873373791	3827.70616502675	5524.42146483321	5852.4412623492	9225.61693248384	5895.37498882957	7244.327453573	5949.35820956505	5917.49280767769	7772.12990577819	3326.27736777844
sigirr	0	0	7.60770964951378	5.4503704431024	269.722281045919	567.223187111181	446.146000634782	882.249541818211	446.026011760429	654.000566039521	1327.90412257203	1158.78903215396	1659.05966092096	474.003578832226
siglec15l	5.18238020803887	24.3988062539106	25.3079109446882	3.4255761434268	19.3508120636369	7.70102737900252	2.52780586450961	0	0.602881774883945	12.5375055767801	8.14270524011572	25.5832656190765	24.7171336521394	3.55937807477813
sigmar1	3218.78215409544	3068.46100700394	2172.5299248753	2590.58298928516	19476.2730369751	15704.8977623133	12079.8514697012	18401.1527570983	10352.7266167077	13760.8221285327	13512.5667309427	12288.6958610354	17195.0746503663	5311.64041974431
sik1	1.22264335493337	20.7738667838138	81.924753886336	200.874930301457	4116.97834934424	5686.95443213086	7484.39878582111	10146.534315731	7005.01480958123	8483.60610309427	13507.3072137127	16767.8630485212	31933.0860717987	8074.03823245471
sik2a	48.0821215433173	43.94806284238	8.02502666307499	7.78319729848818	24.8822204739544	77.7887449005821	92.0311464223086	314.076890513269	357.807011869094	677.048659392342	502.101534307683	764.757733118193	1890.54915908498	987.258563525029
sik2b	35.5144090525233	44.5919983229787	415.757119303313	497.677850813629	4810.38134164045	2993.59452705142	3058.31477606003	4894.95176136258	4085.07444389676	5972.27326488504	5700.38084865857	6650.05017838929	10773.4109044753	4177.74940671137
sik3	59.4416848651771	202.790653200096	1087.2874431792	762.63478701425	5120.2729284209	8851.19084539259	10833.2338863437	14359.3768323462	10567.610293533	13370.1528781903	9260.34378262912	9749.68473465216	14256.1757460683	8191.22832039446
sil1	272.65940930549	806.200511366147	725.676257635865	942.269988848098	4484.50685249994	6274.77765740762	6225.1135253104	9272.74444711057	5324.57146676327	6973.92945504914	7807.04817980651	6260.70638890551	9815.61961662207	2764.06464674415
sim1a	2.963841138115	3.42104915183127	10.8491294972818	47.7292988512997	607.853835062389	1354.84942512765	1664.79368060152	1814.20279625087	861.079417115929	728.411777778492	590.780599713374	532.661311647412	603.185754902125	306.789287975055
sim1b	6.18257926852068	3.208933247454	9.03344086110598	13.6631970747072	87.8771377583289	386.311261695501	701.168799550867	1084.33669789833	591.362490435224	526.718603534539	488.187356673247	343.736138390799	647.650442212795	216.070976563747
sin3aa	221.494132131926	457.291084772967	1857.44277329463	1722.84821995128	4228.10414668999	6104.25946444867	5735.10301561624	8289.47959830245	5313.32610831017	6812.33772169501	5422.2319734119	5019.42119314799	6996.3811557543	3375.7801065357
sin3ab	200.09052145975	337.544454996963	1145.89245593315	843.133281920485	4196.10033664449	5560.31064650808	6392.27089332982	9139.90797720172	5277.0116621577	4891.34500891562	4058.67660780989	3770.19804593018	5268.85613821905	2243.16518160047
sin3b	966.477638562555	1775.41171171541	5538.65607963218	3178.38812272563	9426.61979959352	12973.939683266	16933.1679101902	23822.6946191466	13310.5906861626	11326.63417065	9031.16870522299	6146.04713748747	8323.49122231457	3352.95067417342
sinhcaf	80.2672403670335	223.912372571328	1173.36279016374	943.213859699803	3832.11245356391	4947.13296178176	6395.96143959834	7917.62438627226	5360.21549257189	5720.62934996609	4462.76588661689	4446.52120390099	7338.94640693293	3465.1581439703
sinup	1416.46539472283	879.816909881118	256.485039164165	52.5841327838828	59.8982388678862	73.0757534592684	53.8263932288258	38.4690493539759	45.0415522869159	45.9511353707788	27.7203283314718	49.8612203674874	46.072659828279	27.7503625531204
sipa1l1	363.893157199869	698.595132827991	2409.74168073569	2012.29099178673	3478.65207675441	4164.29407649459	3133.05144794302	3621.65815662871	2262.18833343485	2640.08233571853	2057.23211429096	1774.02965900221	2538.96950503736	1751.92571431014
sipa1l3	28.6084491347742	41.6751287881868	308.156973838001	445.581343497844	4033.17626735888	7712.92016719789	9064.75181951073	16965.1339574841	11978.9890917349	10973.6975222092	8583.5778572793	6588.65831982833	10441.3013969276	7329.07910530336
sirt1	450.992534204357	1132.05705420503	2805.99525135851	1819.86053673083	7526.17289724261	9236.53637790417	13708.8138058777	17386.8229930396	11465.8870838869	8612.9924814303	7024.1108585781	6672.24456400693	9373.33939618017	3273.8946385841
sirt2	118.29204497528	188.044283398414	520.244271628246	1117.57734439657	3363.84399023537	4350.04531595498	5342.72125377084	6830.46855908527	5183.33910599577	6390.45488359295	6732.25500947287	6837.72423337756	8270.53308177461	3314.95499729723
sirt3	202.246994268103	115.263866265107	161.553833839612	297.73268899089	917.792268080637	1871.94027244325	3217.80140004208	4136.32065561616	3577.44201414109	3767.25505592209	2682.12926265889	2849.64171150459	4060.12339856476	1890.37783527452
sirt4	37.1941266539485	44.8062844983659	131.016453044612	288.711846666489	579.501767167411	1057.75257544045	1078.41983082589	2271.0710936335	1360.01264379166	1796.23751907588	1745.99909933268	1757.9112656034	2434.73964817881	758.714419452387
sirt5	698.468654926456	622.043440822758	300.692772333953	185.515288387746	2011.09771036324	2516.614890684	2310.20533528088	3378.54470407032	2777.90664482067	3804.3706645453	3462.74018111967	3367.73117325404	5071.39076254604	1834.39287922204
sirt6	1498.33867376821	1918.52501446877	6239.13109147187	5567.50052889797	9914.01495454498	11739.1687518311	11815.4848683446	16797.6439152975	8909.43007731999	8518.16014094959	6218.22030981748	4985.05631263971	6755.11845437224	2767.20398750472
siva1	12632.8327279672	16099.2788878397	15679.8779348021	9730.77642497294	20516.87465332	19625.4814947101	11133.0578356913	12907.8585469042	6029.2714893647	6213.93947044651	5929.11758635563	5670.61001684537	8252.39335741739	3805.99332460956
six1a	4.30871983333834	17.2608482415954	128.006977581136	938.984188628741	6058.48406424023	7437.80584621699	8274.50749151844	15321.1634976519	10150.976254302	13234.0970298265	11614.5052284812	9013.40441034533	10045.7989696016	3769.48247117821
six1b	0	2.3447996662164	183.884613737988	1652.68355555817	15860.2566893878	16151.1119221351	16314.1530818816	19586.0662046552	10248.7910191569	13863.65549958	13438.5675431089	14171.8622530154	17114.9988025107	6708.89104009891
six2a	5.9052514953217	2.0311219132762	9.06437007027495	125.803142032898	1981.23340407852	2822.92445554943	2916.15667638574	7457.62447951285	5332.88999457465	9504.42948465923	7556.76571539324	8238.13210449279	9732.14880938423	3272.00653377449
six2b	0	0	0	11.6151309126389	515.060175360568	1094.54941697383	851.857043224811	1181.90073984767	521.203161974148	780.297523787278	766.548289266648	868.745786095678	1096.69467910984	440.808478768074
six3a	11.6572526755442	93.3126862619091	748.01094050404	1037.29664940208	5868.94508738387	5754.15804088885	7688.05766561763	12968.6382808743	8322.24517754195	11159.4432021815	8622.17318674675	8467.13858790336	11353.3312488796	5013.64133246307
six3b	1.72776867947576	165.328525977124	3504.86576151083	9539.40372014003	19398.1093948134	17510.9819672638	16093.2214532176	26649.6528446011	21520.1256973008	40098.9896222899	23091.6540048373	27320.4587120872	40492.0527531101	11957.5770271501
six4a	10.5205621559691	422.674657822997	5414.2275455958	2348.25451014692	12327.8433708746	5968.15909852861	4477.94012499837	6859.65633425974	4615.08302957164	5273.88548327086	5694.09102522398	5441.98995986445	7182.6484681192	2246.40919606082
six4b	0.583737084816998	41.4015756441907	812.798883398939	1377.35200847914	7322.06437974822	3277.07744303203	1708.25616128271	2248.81725959112	1129.34859078926	1597.88964699811	1379.03446263033	1722.08509644881	2180.88267801119	860.002613494431
six5	126.539573655779	162.470720354746	638.815758727968	282.891702475958	1391.30198948155	1849.20568000975	1221.88954774465	1749.64233113007	1109.56159920008	1318.01995632528	1176.66116890527	1060.32874915003	1201.29947851081	429.039308509978
six6a	7.69615071627552	7.74334011916086	69.7327660936295	33.2842887198926	2325.66529572892	4793.70527132169	5820.58003899254	7393.85994242441	5984.29126354397	6502.09547677803	4542.02000097472	4107.25048047983	5804.90080189226	2559.16776097222
six6b	61.6648547675939	46.2288856484867	15.9991689084187	29.556023640516	1824.14436026922	7131.79658198665	13968.8783615616	27189.6292371242	25573.8526149177	26113.4098154284	17049.6421776873	12436.6608023589	15913.4781384263	4705.10764971299
six7	13.1625968402088	99.395303993648	5880.85340136451	5966.17333292131	717.722129158734	33.2430438604305	1173.5897809477	8201.51692740936	8832.53691113553	5826.28064100319	5584.49063398887	3870.99478629112	4443.22274596412	2010.57552892207
six9	2.58109307285432	9.1674423073653	28.2158537786739	14.4820749250539	255.031780912494	259.51235305982	216.593526477881	229.290314539829	197.151258900076	383.448786152843	677.830053381377	393.533555797841	560.711346858792	95.6403847803347
ska1	702.976730676569	1066.9812999821	2805.05723360095	2327.44789053129	7080.3064776173	9121.94645511098	6524.45192136268	6597.6232658809	2525.01598550718	1808.40610643896	2046.01283853009	1746.83926903288	2288.77739840956	861.515638132637
ska2	4217.22204583903	943.434284808137	2315.78099290123	6024.37378641648	15072.097655051	21342.4092786162	18321.5754058687	24642.5670817783	15315.965142634	19620.445173194	17777.0460434996	16853.4861251882	21825.4322135618	8873.7267210381
ska3	1244.42166924343	2592.16152910284	8046.685026177	6009.85032868583	5101.29479197082	6141.41391973594	4605.36091951407	5209.50587706356	2178.86435925652	1434.73488301597	1388.05615859773	988.429026843895	1377.58723053976	468.804330464247
skap1	30.0373113766781	79.6950274142582	427.767967845578	630.276796371624	1009.48096214479	1292.54800919107	900.004680969695	912.125676934815	324.507962444393	532.672159725837	245.410100664705	392.323964227577	461.362373369241	223.934723664712
skap2	133.068524566994	216.822035246664	123.495706190198	218.106084685176	1220.29282703208	1012.96619121963	1335.30624345373	1472.7317709711	1252.31852936014	1567.54967275441	2056.10098521936	2292.99732229855	3122.12960159043	1229.4055977756
skia	197.304528517534	839.423586216436	1899.81944595267	1457.33621769545	6766.83221474877	12767.8705611027	17114.6763187563	27743.570329167	18486.2748634901	18531.6143492026	15620.4991251026	14423.943485311	18290.1266077212	7843.55292747756
skib	38.1749563428021	173.369461994217	1533.21254537361	1546.49902321838	13079.2331481454	30937.4966728581	37544.8482310238	29762.4267222684	13568.3693912175	15448.2796659829	11831.5505567843	11593.0614339458	15023.4576836635	4956.36654517993
skila	55.4279911363773	141.970059182507	470.639262585894	291.249635970697	1618.60528455609	1552.95138336	2909.14932153112	6897.5626160961	4830.88705119116	6213.68911607438	4261.31283202979	3909.57349566016	5745.71573583602	3524.09734637138
skilb	248.966656202947	1382.79086760694	3915.6872953754	169.833025476021	940.734082948704	2755.98507802834	7400.9153785218	13907.8410130961	10650.5067622026	10752.0033926008	7839.33790260911	7717.38390493058	11872.7721634443	4346.11240845383
skiv2l	587.930825775991	359.554873241068	749.978810188757	1377.3175411018	2421.84428529717	2854.66885931437	2513.15567740583	3747.12507311432	2249.18540191868	2326.6681530352	2197.23348158622	1657.1861792928	2574.44713603727	1072.06705049342
skor1a	0	0	9.58800637616564	14.9188358793114	681.762524807429	1431.45116298514	3294.91961677514	6430.33775274967	4775.04945288612	4228.77728426395	3208.9756946594	2287.51904128043	2716.12158616612	903.259154898419
skor1b	0	12.1311501078967	56.1146445544204	89.7209603669129	228.042535792569	1367.43931636802	3579.30605031657	5512.84185878878	2209.1253511755	2119.81953732024	1466.43426337149	1322.6850391243	1477.24952957197	1041.56919556898
skp1	11394.9639272996	18796.4378838088	36985.5012908034	35518.3970853251	89512.4344820441	106871.20940821	111405.531740304	173788.655854139	113093.738959945	110103.620487813	90418.2742631057	80387.5775767991	117791.062717731	50238.2656050477
skp2	3478.53907001903	9374.98761696405	17086.9359602537	7929.80635072826	11114.1583215236	10158.9351009239	6218.83418032062	6984.12730158756	2367.35391890634	1659.27358342928	1321.6677203651	917.18105361656	1188.76359928166	602.432659333882
sla1	0	1.88245486250797	3.36171883492433	10.9590972684979	144.985420584913	138.775802021308	209.498061300462	320.855032059696	152.095477834352	307.260981965953	351.657894625756	430.704444042368	533.408065519358	203.543339491102
sla2	1.3840830449827	9.68743388545433	87.8496224752578	90.9788955861354	168.957557889344	147.564204564081	155.975311231603	212.012052054977	189.799137875735	319.023146811217	266.002879035964	763.393126063598	1504.58159930084	1007.927978677
slain1a	18.4565334112959	42.1615308338041	331.507886562997	252.67973880611	487.418463501839	1256.67715977446	2992.55871156372	4547.35444571332	3463.89359234773	2456.34991751153	1802.25090978372	1357.39409821345	2121.64333353845	1260.44814380195
slain1b	11.4008782630417	5.82632574839835	12.7563726281139	29.1167458214129	44.6183778936728	302.07625013828	684.344328650072	1961.16399107408	2601.95624310152	2538.39507265129	1267.70216993594	965.37383414291	1548.62519975141	837.736138884884
slain2	421.136227359502	209.335948384973	678.045361174405	756.133994441089	3107.70286658317	2735.29071541192	3555.37054420272	6571.51844015911	4125.29969796083	4814.12607393397	3974.98116579759	4003.77277373376	5420.1360423192	2588.9537432374
slbp	11965.7607237269	37109.9373062662	65742.3655643154	27985.1292047635	80350.6762288234	92830.6631448596	68716.5950451042	66738.7039699111	26278.1874116301	18419.0809355851	14187.884253103	11393.276919091	15099.0490545003	5716.09983590757
slbp2	749.685074637942	240.037350216572	30.3946804280124	14.1700532251509	14.8501462391276	55.2597582541998	33.3205262683697	100.332949341864	74.319705086333	82.5898812662459	101.840937785798	170.243217815471	215.5078755277	129.027931755362
slc10a1	1.04624398409709	3.84183152017434	4.87397571969446	2.8637799181876	32.0262429958221	95.8982051738466	110.120044673324	218.262880430432	412.743349710957	1126.70250542247	887.396500197718	1086.2357380528	1514.87189644536	405.456198243309
slc10a2	4.56026067383501	9.64563358807267	28.5949555070104	35.507050830341	52.6285223760406	74.9569242562494	51.481481350372	181.455012592995	112.193683268025	403.336560337644	455.180276968531	802.940662047677	1334.48531327609	270.253312102689
slc10a3	54.7650883064257	145.435820465561	391.404916273427	563.731428900979	4484.98410234931	5579.35684104026	6192.78021651335	8822.25219753628	6395.55136235526	6077.17278859024	5254.0375066916	5207.55621784643	7364.45454285277	2729.21695830312
slc10a4	0	0	1.00867460157353	3.88424936880948	138.352146860097	607.981240323379	488.760607250932	851.89507714854	610.419484851152	361.572749643065	316.005272720945	298.727383494515	270.678752562106	244.393870414777
slc10a7	624.776515758161	721.693435067197	550.645313782093	702.588595964972	3573.30068458967	4569.358584579	3886.50018528984	5578.18609649986	3802.42935106031	4469.10888053893	4876.99743376841	4387.71031607452	5498.41643286291	1605.48712056852
slc11a2	434.620872814859	640.497192851072	498.129112741631	546.206315862671	13681.3348262603	13605.4658182145	9146.5761930046	14060.126158962	8748.11482666444	11109.8440045512	11487.201467234	13898.2191748333	17881.3523773508	5872.33998875739
slc12a1	0	0	1.40272127928181	1.98059021588433	3.08662719247192	5.99056065556527	1.61164179803299	2.94745800103096	1.48504411944387	10.4085449631728	4.70554875679282	4.31048345227049	7.86288667827776	0
slc12a10.1	10.6080356569284	17.2764998012067	8.81082199386416	9.53965203560937	8.70912182062895	1.96739219904014	2.43131534159981	0	2.63878515578805	7.27337078464713	20.9760866125897	33.9170828777059	33.6280428584198	9.19841461264635
slc12a2	869.282852695325	914.064809734913	2060.57898895428	2065.55413570512	6299.1364146734	8499.72459849248	8929.91606240251	17325.8594446308	10971.4641936708	13888.915062891	15545.3794467544	15334.5178658992	19675.9259361304	6445.20651637749
slc12a3	1.3437248051599	8.89521921514558	3.89097433148053	0.988630746416214	500.720665333313	803.525453065508	582.171649919627	558.466600547699	453.826752776671	332.646022638691	446.748961423823	565.769459454839	549.503377070089	182.460222203036
slc12a4	31.9959062805168	27.3171764622637	920.40729411459	1320.41577076129	1833.60023355535	3119.6773952626	4096.99749876604	3409.41540363599	1772.49840595245	1861.93678403411	1702.67128590086	1490.68906759265	2192.81419831316	923.858794214203
slc12a5a	4.28410847433382	9.31971138188372	12.9280362481627	5.61197376035212	18.6336342109811	171.652989658735	619.010000444913	1445.15018386828	2510.45059805317	4044.95157977712	3271.15524903913	2858.20754922901	3851.79825698827	2913.17772103259
slc12a5b	0	2.34466588511137	6.24094653678222	0	61.9460652673366	485.864681216252	924.73832137849	3133.09148972316	3587.49210420232	9617.01342149487	7119.97386810716	8585.43475624738	10335.3938354619	5988.55646522041
slc12a7a	221.269192608061	377.307812627003	1216.76011338488	934.471273693168	4251.96370199	3236.83503227489	1919.20711475507	3394.5774843477	2083.27046247011	2567.36903670929	2823.84116776381	2913.31728185321	3465.74645073453	1414.76352064961
slc12a7b	111.181802904819	92.9164905409728	39.966584997887	52.7679707080439	650.837306543997	1073.63743767103	974.771652601175	1973.63920332994	2178.46361366778	6740.11979663811	5066.08771496347	7829.76708060742	8706.50359188991	2497.40912281286
slc12a8	59.3931630247131	30.4489511783588	19.8027484491059	4.56785345327484	50.3285723505598	199.241051477669	155.699260971159	283.9210644514	134.999613854116	210.944678085815	298.927844115645	387.228691624635	580.097061120272	165.668261605738
slc12a9	163.083974953216	164.706233657429	75.8602223723033	87.9976016078144	453.518110964186	619.1924427605	426.641996910948	677.035956991479	505.848302075493	860.176798430555	1004.21107129962	1376.1517532356	1450.66429551776	532.765524689775
slc13a1	0	1.32108454107001	2.14638334406525	0	49.0162894994883	67.3489885995576	92.9002923364325	225.628288126467	118.91300300309	454.505217963772	564.305572311677	1183.84046546911	1074.7121054698	523.993608504111
slc13a2	4.05816545923257	5.03319955448506	7.83671615328321	12.6697797748726	180.337682526265	205.923001372381	125.099732533463	144.119097258052	143.221465912095	447.036745682307	455.475129830944	1867.68701223438	3920.19346647629	1374.86603520665
slc13a3	0	1.9201530724297	5.39184755941067	37.6060054204013	88.5154329159475	376.649843569851	432.925197408753	663.249834666868	341.067793090423	866.233491938448	1602.86761427807	2019.82029354846	2961.67529275558	707.808641582067
slc13a4	21.5252281149692	158.511008931811	156.879307417201	50.7260927261928	470.338916775166	341.523977945778	162.245380118024	116.135713434746	151.120695588695	410.050477973721	771.817249392904	1603.98652693128	2814.75505321923	916.220538414641
slc13a5a	0.373887684139684	3.6412265413538	5.40477268706552	9.31185528110122	96.4889948552556	286.211269534336	197.825191612091	606.402190857219	492.232687351935	1205.44959641609	1023.38226590924	1351.28760790904	1984.60741442281	727.014321768865
slc13a5b	0.843241420018551	35.7204189009317	27.8222973332167	35.071962757466	87.2347240797482	89.4333244588537	24.5163571257309	96.3078004012419	91.3207927916208	70.7437931459895	48.176231922922	41.1298199104856	60.6228406022724	10.9266815324235
slc14a2	78.9309972240457	115.318262683814	36.7689686865926	76.3407819283744	301.086999478001	382.850178660921	152.783137056717	419.093268282079	210.651374420302	250.825934047862	309.101196461415	1521.7203919371	1782.02447037972	693.728391992106
slc15a1a	0	7.50214906145984	39.3901166971284	63.3832827275908	305.042536987103	167.947164579209	164.590845180646	84.7963614845233	138.519869787233	178.834391027309	214.155503673317	859.478648324507	1921.85724257782	794.201058143935
slc15a1b	0.950668423336732	6.31047924397928	16.5698221650955	14.5243584599547	75.463202252356	93.9702285966486	89.165567967885	166.696984521222	360.306182888959	502.203992760382	583.190765826506	2172.76359059532	4584.19886253094	1942.84804673083
slc15a2	165.502173942397	323.545408856671	109.039173092334	369.426626862835	2792.37164634658	2208.77450572257	1387.4267139961	2124.47910341605	1172.35416021223	1994.95581258922	2374.00294151387	2290.85525169932	3748.53737572317	1433.49102619324
slc15a4	170.651964375947	218.170221428069	35.6252941962472	40.7976661267253	417.244746309264	691.005729095518	708.071501613998	1408.23186182071	1306.46740268757	1902.45298275205	2124.71546214212	2510.07222307236	3469.38163767597	1135.99682283115
slc16a10	58.1993349651099	613.482121224557	2594.69683214257	1434.26700816079	4039.77062497838	2457.07217501315	2067.13885786069	5195.12106225396	4433.59334775783	10938.8353318618	9716.56953116201	11150.1929586441	14770.2339172118	6453.32077403971
slc16a12a	0	1.49756703591069	11.477007259335	57.2212342287742	553.230774348796	497.364667399681	383.948244627804	412.47070492725	228.109085821034	464.480677462255	366.818065009813	731.115190800593	1233.32221789918	553.681277354336
slc16a12b	7.21702248755983	5.61785117733102	9.36369608065803	38.336282021168	931.250424823421	1778.89903467941	1918.53559369227	3938.34623391025	2218.30163049243	3284.43556933976	4832.61916917643	5534.39634404423	6579.46824226377	1420.61002727853
slc16a13	99.1242848125011	87.1810874319342	41.4123707684364	74.2135635772649	311.704811968584	318.351207042808	330.590465468474	826.769094573477	981.558143861813	1029.30381045092	949.110402115219	920.236873652149	1292.46226486988	527.074577787442
slc16a1a	32.2544685067649	11.6111649261972	4.829079590059	18.9089853943952	356.941848757797	816.048020155547	1037.98359889892	1860.37008586177	1304.97816671187	1967.21397827386	2640.92846292175	3728.06595125612	4906.42169589383	1329.4769138316
slc16a1b	4731.67670261253	15508.7326522575	43824.2306452101	19740.3283069343	25460.3853375325	22484.2751798904	20697.0778677274	23723.9666885538	11774.9008635542	12649.4193523142	13009.4851761033	11348.9364980774	14991.5406791198	5005.05598509684
slc16a3	7769.84590046082	5280.44623133418	895.327876561791	362.13879336124	1104.33706927136	3546.89463080295	4588.51790040621	6131.83614288413	5318.70427670632	5995.15275893263	5302.62210516228	4425.75572857853	5166.86842885311	1788.68824807219
slc16a4	7.44382565377107	0.398453998485875	7.56451989904296	20.2546138627834	167.593166511106	366.799341849904	656.051038273605	1121.20996948674	964.514643158753	1454.87264103827	1968.95763486838	1935.44058450322	2703.64592702527	908.992674303447
slc16a5a	2.83945133348849	9.71281661326485	58.0182667219265	135.537573219903	908.185925337103	1390.65448930271	1822.24461678184	3385.66738262535	2491.21781742439	2572.85031011168	2457.29586937968	2397.59000875642	3040.99173049967	1406.15737857581
slc16a5b	2.67309949431905	12.1817183673271	11.3075952398528	2.60588695284608	24.1256516876534	58.6916999505699	106.995681743817	171.842158750708	110.417841481989	427.654785553939	426.080038346522	961.187531905534	1421.44708494935	567.693384336057
slc16a8	21.0540705656612	49.78255514252	295.695723269191	187.053324000855	172.334599213702	279.139296296047	178.702072292067	341.546715795707	266.800536024149	543.434390908136	931.724872409749	1593.6193279221	2751.28829065346	708.753589924261
slc16a9a	35.9727152813517	78.8895010873873	125.373761833261	39.460702088983	363.675648269462	389.248226212041	506.781165222019	952.591329582911	603.857770204875	1283.72346080705	1245.9700386207	1459.07781905952	2122.6316315965	630.464643159454
slc16a9b	199.759413282477	1500.99000941348	3893.52705270409	2862.79703820003	26743.2702425423	14072.536767677	15158.6178280721	11670.812519443	10280.9370719934	9313.12669153896	5803.43313590514	6442.10679967323	9759.70802721752	2787.72999112437
